Date,CP,Sentiment,Volume,Interest_Rate,Inflation_Rate
2021-03-05,3841.94,-0.24765532109886407,6851070000.0,0.07,2.6
2021-03-08,3821.35,-0.12200267054140568,5871710000.0,0.07,2.6
2021-03-09,3875.44,-0.252281048335135,5513560000.0,0.07,2.6
2021-03-10,3898.81,-0.029350258875638247,5847380000.0,0.07,2.6
2021-03-11,3939.34,0.15847177896648645,5312880000.0,0.07,2.6
2021-03-12,3943.34,0.014425916597247124,4476280000.0,0.07,2.6
2021-03-15,3968.94,0.25490016862750053,4900100000.0,0.07,2.6
2021-03-16,3962.71,-0.30515627635435927,4613080000.0,0.07,2.6
2021-03-17,3974.12,0.147005390531073,4561660000.0,0.07,2.6
2021-03-18,3915.46,-0.017517365360011656,5118590000.0,0.07,2.6
2021-03-19,3913.1,-0.2219239855185151,7757420000.0,0.07,2.6
2021-03-22,3940.59,-0.13091682099426785,4316260000.0,0.07,2.6
2021-03-23,3910.52,-0.028339162352494895,4669010000.0,0.07,2.6
2021-03-24,3889.14,-0.22710948181338608,4783020000.0,0.07,2.6
2021-03-25,3909.52,0.13170572835952044,4948340000.0,0.07,2.6
2021-03-26,3974.54,0.12428511466298785,5483160000.0,0.07,2.6
2021-03-29,3971.09,0.246699239872396,4628180000.0,0.07,2.6
2021-03-30,3958.55,-0.017249490237898298,4121510000.0,0.07,2.6
2021-03-31,3972.89,0.061490091029554605,4578050000.0,0.07,2.6
2021-04-01,4019.87,0.29634655320218634,4162130000.0,0.07,4.2
2021-04-05,4077.91,-0.5101109556853771,4005030000.0,0.07,4.2
2021-04-06,4073.94,0.38598640263080597,4081270000.0,0.07,4.2
2021-04-07,4079.95,0.08210734743624926,4120810000.0,0.07,4.2
2021-04-08,4097.17,0.2337271460952858,3907100000.0,0.07,4.2
2021-04-09,4128.8,0.18988807760179044,3640390000.0,0.07,4.2
2021-04-12,4127.99,0.07296271855011582,3588900000.0,0.07,4.2
2021-04-13,4141.59,-0.06275586504489183,3734720000.0,0.07,4.2
2021-04-14,4124.66,0.23051907308399677,3985350000.0,0.07,4.2
2021-04-15,4170.42,-0.37242038920521736,4033420000.0,0.07,4.2
2021-04-16,4185.47,0.389493215829134,4163820000.0,0.07,4.2
2021-04-19,4163.26,-0.07615175683583532,3810290000.0,0.07,4.2
2021-04-20,4134.94,0.10841079102829099,4342650000.0,0.07,4.2
2021-04-21,4173.42,-0.24310798958564797,3887250000.0,0.07,4.2
2021-04-22,4134.98,0.5131315211765468,4245140000.0,0.07,4.2
2021-04-23,4180.17,0.03175336681306362,3569880000.0,0.07,4.2
2021-04-26,4187.62,0.8887833803892136,3748320000.0,0.07,4.2
2021-04-27,4186.72,0.3504206974591528,3710700000.0,0.07,4.2
2021-04-28,4183.18,0.13031798079609871,3787360000.0,0.07,4.2
2021-04-29,4211.47,-0.627404710277915,4298680000.0,0.07,4.2
2021-04-30,4181.17,0.012784896019314016,4300880000.0,0.07,4.2
2021-05-03,4192.66,0.2854256414187451,4070220000.0,0.06,5.0
2021-05-04,4164.66,-0.19191676295465893,4452460000.0,0.06,5.0
2021-05-05,4167.59,0.1319438653687636,4230920000.0,0.06,5.0
2021-05-06,4201.62,-0.45518694957718253,4511000000.0,0.06,5.0
2021-05-07,4232.6,-0.24321346450597048,4016080000.0,0.06,5.0
2021-05-10,4188.43,-0.17457577204331756,4560700000.0,0.06,5.0
2021-05-11,4152.1,-0.45729373628273606,4870710000.0,0.06,5.0
2021-05-12,4063.04,-0.11542692361399531,4733070000.0,0.06,5.0
2021-05-13,4112.5,-0.0973427842060725,4779540000.0,0.06,5.0
2021-05-14,4173.85,0.3948574758445223,4008880000.0,0.06,5.0
2021-05-17,4163.29,-0.08972585443407297,4125050000.0,0.06,5.0
2021-05-18,4127.83,-0.127692349255085,4398150000.0,0.06,5.0
2021-05-19,4115.68,-0.02236092835664749,4247450000.0,0.06,5.0
2021-05-20,4159.12,-0.3682934373617172,3978880000.0,0.06,5.0
2021-05-21,4155.86,-0.2958463183604181,3995250000.0,0.06,5.0
2021-05-24,4197.05,0.2031430599745363,3684800000.0,0.06,5.0
2021-05-25,4188.13,0.12013133428990841,4182250000.0,0.06,5.0
2021-05-26,4195.99,-0.08361432030797004,4420890000.0,0.06,5.0
2021-05-27,4200.88,0.39244868252426385,6406310000.0,0.06,5.0
2021-05-28,4204.11,-0.14571950398385525,4649250000.0,0.06,5.0
2021-06-01,4202.04,0.15866370452567935,5074670000.0,0.08,5.4
2021-06-02,4208.12,0.14001632612198592,5833670000.0,0.08,5.4
2021-06-03,4192.85,0.04685178929939866,5587970000.0,0.08,5.4
2021-06-04,4229.89,0.07571494206786156,4139790000.0,0.08,5.4
2021-06-07,4226.52,-0.37140964064747095,4476920000.0,0.08,5.4
2021-06-08,4227.26,0.2307968019740656,4659620000.0,0.08,5.4
2021-06-09,4219.55,0.29602609295397997,4713260000.0,0.08,5.4
2021-06-10,4239.18,0.3654674906283617,4408210000.0,0.08,5.4
2021-06-11,4247.44,0.47475718706846237,3815010000.0,0.08,5.4
2021-06-14,4255.15,0.052765872329473495,4151200000.0,0.08,5.4
2021-06-15,4246.59,-0.4675648726988584,4048940000.0,0.08,5.4
2021-06-16,4223.7,-0.15741049172356725,4538350000.0,0.08,5.4
2021-06-17,4221.86,-0.24274972453713417,5312680000.0,0.08,5.4
2021-06-18,4166.45,-0.05357302539050579,6817010000.0,0.08,5.4
2021-06-21,4224.79,0.13918424832324186,4128950000.0,0.08,5.4
2021-06-22,4246.44,0.05287687014788389,3828390000.0,0.08,5.4
2021-06-23,4241.84,-0.05547815312941869,3730350000.0,0.08,5.4
2021-06-24,4266.49,0.0032546420892079673,3816660000.0,0.08,5.4
2021-06-25,4280.7,-0.08623773753643035,7341450000.0,0.08,5.4
2021-06-28,4290.61,0.15520594017580153,4147890000.0,0.08,5.4
2021-06-29,4291.8,0.4000948529690504,3707150000.0,0.08,5.4
2021-06-30,4297.5,0.25011061169207094,4266040000.0,0.08,5.4
2021-07-01,4319.94,0.09098206628113985,3788230000.0,0.1,5.4
2021-07-02,4352.34,0.3292223338037729,3225840000.0,0.1,5.4
2021-07-06,4343.54,0.8369071865454316,4309570000.0,0.1,5.4
2021-07-07,4358.13,-0.0743023030725973,4037380000.0,0.1,5.4
2021-07-08,4320.82,0.27604007394984365,4347500000.0,0.1,5.4
2021-07-09,4369.55,-0.9156520320102572,3531120000.0,0.1,5.4
2021-07-12,4384.63,0.3142408399532239,3384460000.0,0.1,5.4
2021-07-13,4369.21,-0.23546520061790943,3695430000.0,0.1,5.4
2021-07-14,4374.3,-0.17878988664597273,4006370000.0,0.1,5.4
2021-07-15,4360.03,-0.37519525612394017,3905230000.0,0.1,5.4
2021-07-16,4327.16,0.5911278603598475,3985700000.0,0.1,5.4
2021-07-19,4258.49,-0.14552511860217368,5157660000.0,0.1,5.4
2021-07-20,4323.06,0.25050003023352474,4438270000.0,0.1,5.4
2021-07-21,4358.69,0.2779756751842797,3810280000.0,0.1,5.4
2021-07-22,4367.48,-0.13737422949634492,3358300000.0,0.1,5.4
2021-07-23,4411.79,-0.025929414201527834,4540070000.0,0.1,5.4
2021-07-26,4422.3,0.17944130953401327,4275630000.0,0.1,5.4
2021-07-27,4401.46,0.36243643425405025,4241950000.0,0.1,5.4
2021-07-28,4400.64,-0.692890802398324,4215290000.0,0.1,5.4
2021-07-29,4419.15,-0.2468854965021213,4044600000.0,0.1,5.4
2021-07-30,4395.26,-0.0736429188400507,3956740000.0,0.1,5.4
2021-08-02,4387.16,-0.08980664564296603,3724090000.0,0.09,5.3
2021-08-03,4423.15,-0.2413813229650259,3965190000.0,0.09,5.3
2021-08-04,4402.66,-0.09079630921284358,4260760000.0,0.09,5.3
2021-08-05,4429.1,0.16846360638737679,3769410000.0,0.09,5.3
2021-08-06,4436.52,0.2465081788599491,3451870000.0,0.09,5.3
2021-08-09,4432.35,0.25811341986991465,3449280000.0,0.09,5.3
2021-08-10,4436.75,-0.3684442415833473,3886610000.0,0.09,5.3
2021-08-11,4442.41,0.22394095989875495,3532560000.0,0.09,5.3
2021-08-13,4468.0,0.04487589281052351,3016470000.0,0.09,5.3
2021-08-16,4479.71,0.08352328411170415,3370640000.0,0.09,5.3
2021-08-17,4448.08,-0.11188772111199796,3836960000.0,0.09,5.3
2021-08-18,4400.27,-0.07381838195336361,3755590000.0,0.09,5.3
2021-08-19,4405.8,-0.13378783036023378,4398410000.0,0.09,5.3
2021-08-20,4441.67,-0.48730537947267294,3652610000.0,0.09,5.3
2021-08-23,4479.53,-0.021198684349656105,3576530000.0,0.09,5.3
2021-08-24,4486.23,0.17629426568746567,3979220000.0,0.09,5.3
2021-08-25,4496.19,0.04623170047998428,3444700000.0,0.09,5.3
2021-08-26,4470.0,-0.09959511909012993,3263980000.0,0.09,5.3
2021-08-27,4509.37,0.06558324466459453,3331200000.0,0.09,5.3
2021-08-30,4528.79,-0.011722437372165067,3168660000.0,0.09,5.3
2021-08-31,4522.68,-0.2004964624842008,4290710000.0,0.09,5.3
2021-09-01,4524.09,-0.12331049570015498,4057340000.0,0.08,5.4
2021-09-02,4536.95,-0.4255228438414633,3735990000.0,0.08,5.4
2021-09-03,4535.43,0.16802015379071236,3217530000.0,0.08,5.4
2021-09-07,4520.03,-0.16216295088330904,3822960000.0,0.08,5.4
2021-09-08,4514.07,-0.04266309104859829,3750880000.0,0.08,5.4
2021-09-09,4493.28,-0.2187428716570139,3735390000.0,0.08,5.4
2021-09-10,4458.58,-0.41974861174821854,3623180000.0,0.08,5.4
2021-09-13,4468.73,0.7947084680199623,3914220000.0,0.08,5.4
2021-09-14,4443.05,0.13887742223838964,3670460000.0,0.08,5.4
2021-09-15,4480.7,-0.14508671254258265,4032020000.0,0.08,5.4
2021-09-16,4473.75,-0.6237949253991246,3984560000.0,0.08,5.4
2021-09-17,4432.99,-0.36194108217023313,7289530000.0,0.08,5.4
2021-09-20,4357.73,-0.39413434837479144,4898070000.0,0.08,5.4
2021-09-21,4354.19,-0.7632876506075263,3920920000.0,0.08,5.4
2021-09-22,4395.64,-0.22472096979618073,3939170000.0,0.08,5.4
2021-09-23,4448.98,-0.38614019053056836,3916350000.0,0.08,5.4
2021-09-24,4455.48,-0.18418147477010885,3384290000.0,0.08,5.4
2021-09-27,4443.11,0.34063033138712245,4058650000.0,0.08,5.4
2021-09-28,4352.63,-0.3301010306126305,4416550000.0,0.08,5.4
2021-09-29,4359.46,-0.14957953710108995,3712660000.0,0.08,5.4
2021-09-30,4307.54,-0.1088058422319591,4448140000.0,0.08,5.4
2021-10-01,4357.04,-0.022986708364139,4010370000.0,0.08,6.2
2021-10-04,4300.46,-0.3266717246733606,4307870000.0,0.08,6.2
2021-10-05,4345.72,-0.2642526434113582,3902890000.0,0.08,6.2
2021-10-06,4363.55,-0.26097492799162864,4009630000.0,0.08,6.2
2021-10-07,4399.76,0.10323788039386272,3843740000.0,0.08,6.2
2021-10-08,4391.34,0.015889319824054837,3280160000.0,0.08,6.2
2021-10-11,4361.19,0.22776702959090472,3281970000.0,0.08,6.2
2021-10-12,4350.65,-0.12729425095021724,3558450000.0,0.08,6.2
2021-10-13,4363.8,0.05814137542620301,3620070000.0,0.08,6.2
2021-10-14,4438.26,-0.015776992110269412,3598280000.0,0.08,6.2
2021-10-15,4471.37,0.11827775742858648,3819380000.0,0.08,6.2
2021-10-18,4486.46,0.5857913073152303,3662010000.0,0.08,6.2
2021-10-19,4519.63,0.26025296933948994,3459130000.0,0.08,6.2
2021-10-20,4536.19,0.09322657861879893,3670760000.0,0.08,6.2
2021-10-21,4549.78,0.5050709315442613,3822330000.0,0.08,6.2
2021-10-22,4544.9,-0.3095400878228247,3758220000.0,0.08,6.2
2021-10-25,4566.48,0.0005398889382680258,3899400000.0,0.08,6.2
2021-10-26,4574.79,-0.23083442077040672,3879740000.0,0.08,6.2
2021-10-27,4551.68,-0.0017527899305735315,4226050000.0,0.08,6.2
2021-10-28,4596.42,0.0568296167999506,4132950000.0,0.08,6.2
2021-10-29,4605.38,0.006934463977813721,4510200000.0,0.08,6.2
2021-11-01,4613.67,0.16628405019979586,3971540000.0,0.08,6.8
2021-11-02,4630.65,-0.1344535960815847,3975250000.0,0.08,6.8
2021-11-03,4660.57,0.29596988344565034,4319660000.0,0.08,6.8
2021-11-04,4680.06,0.1439894873648882,4462300000.0,0.08,6.8
2021-11-05,4697.53,0.1353805808350444,4467180000.0,0.08,6.8
2021-11-08,4701.7,-0.06810015765950084,4269710000.0,0.08,6.8
2021-11-09,4685.25,0.02349815610796213,4117080000.0,0.08,6.8
2021-11-10,4646.71,-0.24508742045145482,4503720000.0,0.08,6.8
2021-11-11,4649.27,-0.26226374755303067,3926870000.0,0.08,6.8
2021-11-12,4682.85,-0.0003853950649499893,3728600000.0,0.08,6.8
2021-11-15,4682.8,-0.27426898665726185,3488410000.0,0.08,6.8
2021-11-16,4700.9,0.013158077906285013,3972640000.0,0.08,6.8
2021-11-17,4688.67,0.0004146420396864414,3969070000.0,0.08,6.8
2021-11-18,4704.54,-0.017535683698952198,4226410000.0,0.08,6.8
2021-11-19,4697.96,-0.1433152219449932,4253180000.0,0.08,6.8
2021-11-22,4682.94,0.05123491492122412,4441100000.0,0.08,6.8
2021-11-23,4690.7,0.061191431060433385,4277590000.0,0.08,6.8
2021-11-24,4701.46,-0.06723234485834836,3418430000.0,0.08,6.8
2021-11-26,4594.62,-0.4887496307492256,3517700000.0,0.08,6.8
2021-11-29,4655.27,-0.21145128761418164,4336410000.0,0.08,6.8
2021-11-30,4567.0,-0.00045850382496913274,6625990000.0,0.08,6.8
2021-12-01,4513.04,-0.05710864315430323,5366730000.0,0.08,7.0
2021-12-02,4577.1,-0.19345261870572963,5077180000.0,0.08,7.0
2021-12-03,4538.43,-0.031210214032658508,5240070000.0,0.08,7.0
2021-12-06,4591.67,0.14760785065591336,4770800000.0,0.08,7.0
2021-12-07,4686.75,0.2755928862839937,4492400000.0,0.08,7.0
2021-12-08,4701.21,-0.21476073648470143,4234600000.0,0.08,7.0
2021-12-09,4667.45,0.3090522013604641,3903840000.0,0.08,7.0
2021-12-10,4712.02,0.3545071858912706,3870110000.0,0.08,7.0
2021-12-13,4668.97,0.35265777935273945,4397230000.0,0.08,7.0
2021-12-14,4634.09,0.19001498566940428,4485430000.0,0.08,7.0
2021-12-15,4709.85,-0.4426320302300155,4910130000.0,0.08,7.0
2021-12-16,4668.67,-0.17043937742710114,4829500000.0,0.08,7.0
2021-12-17,4620.64,0.3674155995249748,7987090000.0,0.08,7.0
2021-12-20,4568.02,-0.0893196919001639,4635700000.0,0.08,7.0
2021-12-21,4649.23,0.15835552103817463,4072430000.0,0.08,7.0
2021-12-22,4696.56,0.09342567871014278,3319610000.0,0.08,7.0
2021-12-23,4725.79,0.052801067125983536,2913040000.0,0.08,7.0
2021-12-27,4791.19,-0.19995743855834008,2770290000.0,0.08,7.0
2021-12-28,4786.35,-0.21158744557760656,2707920000.0,0.08,7.0
2021-12-29,4793.06,-0.0756311638499884,2963310000.0,0.08,7.0
2021-12-30,4778.73,0.0875667561776936,3124950000.0,0.08,7.0
2021-12-31,4766.18,0.14879042661050335,2677820000.0,0.08,7.0
2022-01-03,4796.56,0.02520403595497975,3831020000.0,0.08,7.5
2022-01-04,4793.54,-0.08329540776709715,4683170000.0,0.08,7.5
2022-01-05,4700.58,0.29987276691411224,4887960000.0,0.08,7.5
2022-01-06,4696.05,-0.08994374796748161,4295280000.0,0.08,7.5
2022-01-07,4677.03,-0.3374065098663171,4181510000.0,0.08,7.5
2022-01-10,4670.29,0.030508683166570134,4511810000.0,0.08,7.5
2022-01-11,4713.07,-0.01399165125829833,4101590000.0,0.08,7.5
2022-01-12,4726.35,0.08132611494511366,4048220000.0,0.08,7.5
2022-01-13,4659.03,0.07406467494244377,4251730000.0,0.08,7.5
2022-01-14,4662.85,0.027739452896639705,4338490000.0,0.08,7.5
2022-01-18,4577.11,-0.06835633968668324,4748700000.0,0.08,7.5
2022-01-19,4532.76,-0.23617577040567994,4465740000.0,0.08,7.5
2022-01-20,4482.73,-0.28674740833230317,4640870000.0,0.08,7.5
2022-01-21,4397.94,-0.21746399676283965,5589100000.0,0.08,7.5
2022-01-24,4410.13,-0.40129184870359796,6928110000.0,0.08,7.5
2022-01-25,4356.45,-0.21024371590465307,5145050000.0,0.08,7.5
2022-01-26,4349.93,-0.23073812667280436,5570640000.0,0.08,7.5
2022-01-27,4326.51,-0.2733060594648123,5214200000.0,0.08,7.5
2022-01-28,4431.85,-0.14404534601739474,5031090000.0,0.08,7.5
2022-01-31,4515.55,-0.3583797224035317,5098610000.0,0.08,7.5
2022-02-01,4546.54,-0.06631873156875372,4816830000.0,0.08,7.9
2022-02-02,4589.38,-0.13651815941557288,4481580000.0,0.08,7.9
2022-02-03,4477.44,0.10275388425216078,4401970000.0,0.08,7.9
2022-02-04,4500.53,0.07904570165555924,4706290000.0,0.08,7.9
2022-02-07,4483.87,0.05345950089395046,4228480000.0,0.08,7.9
2022-02-08,4521.54,0.04479830513115634,4459620000.0,0.08,7.9
2022-02-09,4587.18,0.0583118328358978,4524350000.0,0.08,7.9
2022-02-10,4504.08,-0.0869024856282132,5314860000.0,0.08,7.9
2022-02-11,4418.64,0.002546936646103859,5251500000.0,0.08,7.9
2022-02-14,4401.67,-0.08432059874758124,4600390000.0,0.08,7.9
2022-02-15,4471.07,-0.26769102311560083,4430830000.0,0.08,7.9
2022-02-16,4475.01,-0.42874381070335704,4283640000.0,0.08,7.9
2022-02-17,4380.26,0.059845736250281334,4539420000.0,0.08,7.9
2022-02-18,4348.87,-0.19409732365359864,4708060000.0,0.08,7.9
2022-02-22,4304.76,-0.43355427441808086,5121900000.0,0.08,7.9
2022-02-23,4225.5,-0.24667866818387718,4797430000.0,0.08,7.9
2022-02-24,4288.7,0.0018576736418673624,6752130000.0,0.08,7.9
2022-02-25,4384.65,0.040426004057129226,5177060000.0,0.08,7.9
2022-02-28,4373.94,-0.024454312554250162,6071370000.0,0.08,7.9
2022-03-01,4306.26,0.1937155850464478,5846230000.0,0.2,8.5
2022-03-02,4386.54,0.08886425676090377,5337870000.0,0.2,8.5
2022-03-03,4363.49,-0.04185508824884891,5039890000.0,0.2,8.5
2022-03-04,4328.87,-0.44224143359396195,5797380000.0,0.2,8.5
2022-03-07,4201.09,-0.3142665334744379,6940470000.0,0.2,8.5
2022-03-08,4170.7,-0.20281630475074053,7243120000.0,0.2,8.5
2022-03-09,4277.88,-0.5006460965211902,5662670000.0,0.2,8.5
2022-03-10,4259.52,0.05641932543367147,4980830000.0,0.2,8.5
2022-03-11,4204.31,-0.032360301870438785,4938640000.0,0.2,8.5
2022-03-14,4173.11,-0.539010591028879,5574920000.0,0.2,8.5
2022-03-15,4262.45,0.1144811005021135,5392470000.0,0.2,8.5
2022-03-16,4357.86,0.12489503187437852,6309750000.0,0.2,8.5
2022-03-17,4411.67,0.19160227042933306,4985090000.0,0.2,8.5
2022-03-18,4463.12,-0.09800560834507148,8278430000.0,0.2,8.5
2022-03-21,4461.18,0.20622403156012298,4869820000.0,0.2,8.5
2022-03-22,4511.61,0.011048122774809599,4754840000.0,0.2,8.5
2022-03-23,4456.24,-0.14305760307858387,4550670000.0,0.2,8.5
2022-03-24,4520.16,-0.10523394332267344,4131390000.0,0.2,8.5
2022-03-25,4543.06,-0.07192380242049694,4305020000.0,0.2,8.5
2022-03-28,4575.52,-0.049784938991069796,4312260000.0,0.2,8.5
2022-03-29,4631.6,-0.12372182045752804,5085910000.0,0.2,8.5
2022-03-30,4602.45,-0.41293347409615916,4385570000.0,0.2,8.5
2022-03-31,4530.41,0.2806931385504348,4823020000.0,0.2,8.5
2022-04-01,4545.86,0.29067610958591106,4562940000.0,0.33,8.3
2022-04-04,4582.64,0.21379866340959613,4547350000.0,0.33,8.3
2022-04-05,4525.12,-0.0013427776284515858,4800620000.0,0.33,8.3
2022-04-06,4481.15,-0.5931032057851553,4986830000.0,0.33,8.3
2022-04-07,4500.21,0.11007662170699664,4821490000.0,0.33,8.3
2022-04-08,4488.28,0.1612453069537878,4083200000.0,0.33,8.3
2022-04-11,4412.53,0.16804600351800522,4266290000.0,0.33,8.3
2022-04-12,4397.45,0.18051184061914682,4152090000.0,0.33,8.3
2022-04-13,4446.59,0.011404400691390038,3828150000.0,0.33,8.3
2022-04-14,4392.59,0.048572475416585804,4083090000.0,0.33,8.3
2022-04-18,4391.69,-0.11128319453980241,3910490000.0,0.33,8.3
2022-04-19,4462.21,-0.14523206491555488,4108120000.0,0.33,8.3
2022-04-20,4459.45,-0.49016062321607023,4290450000.0,0.33,8.3
2022-04-21,4393.66,-0.17912299116142094,4636890000.0,0.33,8.3
2022-04-22,4271.78,-0.24802678770252637,4651940000.0,0.33,8.3
2022-04-25,4296.12,0.49336301455540316,5240040000.0,0.33,8.3
2022-04-26,4175.2,-0.22089299012441188,4689970000.0,0.33,8.3
2022-04-27,4183.96,-0.0792669384740293,4769680000.0,0.33,8.3
2022-04-28,4287.5,-0.21821498242206872,4854180000.0,0.33,8.3
2022-04-29,4131.93,-0.5112900990061462,5084030000.0,0.33,8.3
2022-05-02,4155.38,-0.3103702560895019,5163790000.0,0.77,8.6
2022-05-03,4175.48,-0.06332478703310092,4582050000.0,0.77,8.6
2022-05-04,4300.17,-0.26404977159108967,5136360000.0,0.77,8.6
2022-05-05,4146.87,-0.21383164959171644,5077030000.0,0.77,8.6
2022-05-06,4123.34,-0.19727070978842676,5116940000.0,0.77,8.6
2022-05-09,3991.24,-0.434299750201818,5954520000.0,0.77,8.6
2022-05-10,4001.05,-0.26388313600909896,5885820000.0,0.77,8.6
2022-05-11,3935.18,-0.36138797255561633,5816140000.0,0.77,8.6
2022-05-12,3930.08,-0.3770572367462922,6286450000.0,0.77,8.6
2022-05-13,4023.89,-0.3463201424262176,5183340000.0,0.77,8.6
2022-05-16,4008.01,-0.35874867682846695,4415030000.0,0.77,8.6
2022-05-17,4088.85,-0.155791732793053,4841410000.0,0.77,8.6
2022-05-18,3923.68,-0.4394136073067784,5103220000.0,0.77,8.6
2022-05-19,3900.79,-0.6089039745274931,5113550000.0,0.77,8.6
2022-05-20,3901.36,-0.33226783960861594,5130730000.0,0.77,8.6
2022-05-23,3973.75,-0.18488841324246355,4420030000.0,0.77,8.6
2022-05-24,3941.48,0.14930522757080886,4923190000.0,0.77,8.6
2022-05-25,3978.73,0.23214143877848983,4802560000.0,0.77,8.6
2022-05-26,4057.84,-0.09354442099316253,4709970000.0,0.77,8.6
2022-05-27,4158.24,-0.1443978941999376,4375620000.0,0.77,8.6
2022-05-31,4132.15,-0.19457789976149797,6822640000.0,0.77,8.6
2022-06-01,4101.23,0.08152480716151851,4531800000.0,1.21,9.1
2022-06-02,4176.82,-0.13624929854025444,4405790000.0,1.21,9.1
2022-06-03,4108.54,0.04190397076308727,3711110000.0,1.21,9.1
2022-06-06,4121.43,-0.0458087974361011,4332700000.0,1.21,9.1
2022-06-07,4160.68,-0.5197546785431248,4248210000.0,1.21,9.1
2022-06-08,4115.77,-0.06712202040944248,4159470000.0,1.21,9.1
2022-06-09,4017.82,-0.019978018555169303,4134170000.0,1.21,9.1
2022-06-10,3900.86,-0.1583968926117652,4889640000.0,1.21,9.1
2022-06-13,3749.63,-0.4197513690656599,5636890000.0,1.21,9.1
2022-06-14,3735.48,-0.3261261728725263,5153890000.0,1.21,9.1
2022-06-15,3789.99,-0.16214832896366715,5530480000.0,1.21,9.1
2022-06-16,3666.77,-0.3010130936279893,5644930000.0,1.21,9.1
2022-06-17,3674.84,-0.11614515776322647,8520740000.0,1.21,9.1
2022-06-21,3764.79,-0.021217636453608673,5292260000.0,1.21,9.1
2022-06-22,3759.89,-0.2574555880079667,5058990000.0,1.21,9.1
2022-06-23,3795.73,-0.1734729226944702,5098640000.0,1.21,9.1
2022-06-24,3911.74,0.048375131060870796,8120260000.0,1.21,9.1
2022-06-27,3900.11,-0.15372777367010712,4325310000.0,1.21,9.1
2022-06-28,3821.55,-0.19709608546243265,4270120000.0,1.21,9.1
2022-06-29,3818.83,-0.35584953109112877,4211240000.0,1.21,9.1
2022-06-30,3785.38,-0.4770588194951415,4840070000.0,1.21,9.1
2022-07-01,3825.33,-0.3443349259129415,4046950000.0,1.68,8.5
2022-07-05,3831.39,0.1831590277566151,5076590000.0,1.68,8.5
2022-07-06,3845.08,0.06257693128039439,4417720000.0,1.68,8.5
2022-07-07,3902.62,0.595062589738518,4057770000.0,1.68,8.5
2022-07-08,3899.38,-0.15480969697237015,3521620000.0,1.68,8.5
2022-07-11,3854.43,-0.06360067067933935,3423480000.0,1.68,8.5
2022-07-12,3818.8,-0.2385657448321581,3817210000.0,1.68,8.5
2022-07-13,3801.78,0.28430509766829865,4109390000.0,1.68,8.5
2022-07-14,3790.38,-0.2389352540485561,4199690000.0,1.68,8.5
2022-07-15,3863.16,-0.6303233917802572,4143800000.0,1.68,8.5
2022-07-18,3830.85,-0.10562020895833318,4046870000.0,1.68,8.5
2022-07-19,3936.69,-0.1958360600595673,4041070000.0,1.68,8.5
2022-07-20,3959.9,0.14064270568390688,4185300000.0,1.68,8.5
2022-07-21,3998.95,0.06681569003396565,4132790000.0,1.68,8.5
2022-07-22,3961.63,0.11555815913847514,3979240000.0,1.68,8.5
2022-07-25,3966.84,0.25550175178796053,3568340000.0,1.68,8.5
2022-07-26,3921.05,0.03423259872943163,3778950000.0,1.68,8.5
2022-07-27,4023.61,0.15942088179290295,4112180000.0,1.68,8.5
2022-07-28,4072.43,0.30808366974815726,4413000000.0,1.68,8.5
2022-07-29,4130.29,-0.08274918810154001,4616360000.0,1.68,8.5
2022-08-01,4118.63,-0.13249253066764635,4202810000.0,2.33,8.3
2022-08-02,4091.19,-0.12662994799514612,4727710000.0,2.33,8.3
2022-08-03,4155.17,-0.17503213013211885,4351760000.0,2.33,8.3
2022-08-04,4151.94,-0.22941911634471682,4283320000.0,2.33,8.3
2022-08-05,4145.19,0.020041756331920624,4085940000.0,2.33,8.3
2022-08-08,4140.06,-0.13238389727969965,4221090000.0,2.33,8.3
2022-08-09,4122.47,0.024495543912053108,3913090000.0,2.33,8.3
2022-08-10,4210.24,-0.10203459411859513,4546010000.0,2.33,8.3
2022-08-11,4207.27,-0.33768864410618943,4630200000.0,2.33,8.3
2022-08-12,4280.15,0.24163797171786427,3788010000.0,2.33,8.3
2022-08-15,4297.14,0.23368959294425118,3696830000.0,2.33,8.3
2022-08-16,4305.2,-0.017313331365585327,4329820000.0,2.33,8.3
2022-08-17,4274.04,-0.2140318119070596,3885030000.0,2.33,8.3
2022-08-18,4283.74,-0.27053316379897296,3340330000.0,2.33,8.3
2022-08-19,4228.48,-0.4147392464801669,3761340000.0,2.33,8.3
2022-08-22,4137.99,-0.21784893341828138,3907430000.0,2.33,8.3
2022-08-23,4128.73,-0.3811622330298026,3823520000.0,2.33,8.3
2022-08-24,4140.77,0.0754886481910944,3583630000.0,2.33,8.3
2022-08-25,4199.12,0.22885539072255293,3566870000.0,2.33,8.3
2022-08-26,4057.66,-0.4307354213669896,3832750000.0,2.33,8.3
2022-08-29,4030.61,-0.26695039169862866,3396510000.0,2.33,8.3
2022-08-30,3986.16,0.04589290474541485,3835860000.0,2.33,8.3
2022-08-31,3955.0,-0.24803658667951822,4542490000.0,2.33,8.3
2022-09-01,3966.85,-0.2582417771918699,4152250000.0,2.56,8.2
2022-09-02,3924.26,-0.1078322313260287,3665850000.0,2.56,8.2
2022-09-06,3908.19,-0.19187609397340566,4127340000.0,2.56,8.2
2022-09-07,3979.87,0.013019806860635677,3890320000.0,2.56,8.2
2022-09-08,4006.18,0.01549564100181063,3966850000.0,2.56,8.2
